symbol,timestamp,last_price,ema_spread_pct,price_category,macd_histogram,market_session,squeeze_number_today,minutes_since_last_squeeze,window_volume_vs_1min_avg,distance_from_vwap_percent,day_gain,spy_percent_change_concurrent,spread_percent
GLSI,2025-12-15T09:32:34.047284-05:00,13.48,-0.5934718100890213,$10-20,0.0232,early,9,0.53,117.83,-0.38,26.421248835041926,0.07,0.8160237388723993
GLSI,2025-12-15T09:37:10.358329-05:00,13.17,-0.6074411541381934,$10-20,-0.0038,early,13,1.19,20.02,1.18,21.901211556383966,-0.01,2.353834472285501
RADX,2025-12-15T12:04:58.899803-05:00,11.65,1.2875536480686725,$10-20,0.0666,mid_day,116,0.66,230.08,4.68,164.09624413145542,,0.6866952789699576
NTCL,2025-12-15T11:15:33.268635-05:00,0.9594,-1.0423181154888363,<$2,0.0068,mid_day,13,0.96,16.91,-0.3,46.44027405421507,0.03,2.8976443610589886
RADX,2025-12-15T11:26:22.576550-05:00,10.46,-2.103250478011478,$10-20,-0.1443,mid_day,104,2.89,232.75,-0.43,145.77464788732397,,2.0076481835564133
ASTI,2025-12-15T12:31:48.416596-05:00,4.2271,0.23656880603723085,$2-5,0.0158,mid_day,1,,36.14,4.12,32.07717041800643,-0.01,1.6559816422606584
FEBO,2025-12-15T10:13:51.704314-05:00,1.25,,<$2,,early,4,0.62,89.5,-2.82,47.67441860465117,-0.01,3.200000000000003
AMCI,2025-12-15T11:35:00.737052-05:00,8.0488,2.6090845840373715,$5-10,0.0856,mid_day,109,1.48,946.75,1.54,171.9594594594595,-0.47,0.2484842460988031
MASK,2025-12-15T11:21:33.246397-05:00,0.5458,1.8321729571271546,<$2,0.0004,mid_day,35,0.77,82.94,1.01,81.84236780844692,-0.11,0.20153902528398498
BDRX,2025-12-15T11:42:22.938869-05:00,5.89,-0.509337860780989,$5-10,-0.0189,mid_day,31,0.63,14.5,2.03,21.894736842105264,-0.58,1.1884550084889693
RYM,2025-12-15T11:49:07.730547-05:00,25.89,0.30899961375047624,$20-40,,mid_day,16,6.3,4.2,1.75,13.799734748010598,-0.62,4.016994978756274
RADX,2025-12-15T12:00:47.079385-05:00,10.79,0.0,$10-20,-0.0161,mid_day,113,5.01,135.52,3.15,146.51408450704227,,1.112140871177025
AMCI,2025-12-15T10:14:58.958546-05:00,7.14,,$5-10,,early,28,0.53,2221.54,5.22,135.81081081081084,-0.48,0.5602240896358549
RYM,2025-12-15T12:12:59.603507-05:00,26.4499,,$20-40,,mid_day,19,14.56,2.73,3.93,12.511052166224573,-0.53,4.158805893406016
YCBD,2025-12-15T09:31:02.206281-05:00,1.43,0.6993006993007,<$2,0.0042,early,4,1.36,119.88,-2.51,28.0701754385965,0.02,0.6993006993007
KYTX,2025-12-15T09:35:26.904467-05:00,11.8294,-1.2680271188733188,$10-20,-0.1237,early,27,0.64,224.23,3.48,31.207289293849662,-0.06,0.42267570629111123
YCBD,2025-12-15T10:25:22.085338-05:00,1.58,1.2658227848101276,<$2,-0.0073,early,27,4.32,138.75,1.92,35.90350877192983,-0.74,0.6329113924050638
YCBD,2025-12-15T10:13:18.080227-05:00,1.6197,4.321787985429404,<$2,0.0179,early,21,2.89,292.35,0.32,38.605263157894754,-0.55,0.6173982836327722
RADX,2025-12-15T10:58:18.191224-05:00,11.58,4.749568221070818,$10-20,0.1912,early,89,0.87,290.61,-3.39,177.77934272300467,,0.7772020725388589
KYTX,2025-12-15T09:04:26.821520-05:00,12.39,0.2421307506053217,$10-20,-0.0125,extended,14,9.68,172.93,4.1,36.6742596810934,0.13,1.2106537530266228
CLYM,2025-12-15T12:34:41.166511-05:00,4.5137,1.329286394753741,$2-5,-0.024,mid_day,14,3.81,94.53,4.48,45.634333378178404,-0.69,0.22154773245895357
AMCI,2025-12-15T12:05:29.276461-05:00,7.01,-4.13694721825963,$5-10,-0.1624,mid_day,137,0.83,487.66,0.11,136.48648648648648,-0.56,1.1412268188302437
AMCI,2025-12-15T09:09:58.583957-05:00,4.84,0.0,$2-5,0.0001,extended,6,1.58,7.71,38.73,17.229729729729737,0.13,0.20661157024792948
ARTV,2025-12-15T11:10:57.990062-05:00,5.51,2.5408348457350214,$5-10,0.0357,mid_day,31,4.06,317.52,1.12,65.44242424242425,-0.18,1.4519056261343026
ARTV,2025-12-15T10:50:08.420639-05:00,4.99,1.4028056112224505,$2-5,0.0064,early,19,1.98,167.45,1.72,48.7848484848485,-0.1,0.20040080160320214
KYTX,2025-12-15T09:36:29.712117-05:00,11.97,-1.4202172096908934,$10-20,-0.1229,early,28,1.05,230.95,2.18,31.664009111617325,-0.03,0.16708437761068984
GLSI,2025-12-15T09:31:02.198955-05:00,13.5,-1.1111111111111138,$10-20,-0.0041,early,6,0.5,6.83,2.02,21.062441752096923,0.09,1.1111111111111138
AMCI,2025-12-15T09:35:31.728516-05:00,3.89,2.5706940874036013,$2-5,0.0325,early,14,0.74,233.23,2.06,27.32432432432433,-0.06,0.5141388174807203
ARTV,2025-12-15T11:30:30.483129-05:00,5.24,-1.1450381679389408,$5-10,-0.0352,mid_day,34,11.24,187.09,1.96,55.15151515151516,0.02,0.5725190839694704
FEBO,2025-12-15T10:45:50.133927-05:00,1.0199,0.0,<$2,0.0195,early,15,0.86,1.96,-0.33,15.54651162790698,0.07,2.3139523482694444
YCBD,2025-12-15T11:51:41.432968-05:00,1.44,-0.6944444444444451,<$2,-0.0052,mid_day,34,14.15,226.83,-4.8,31.92982456140352,-0.6,0.6944444444444451
MASK,2025-12-15T10:37:23.250770-05:00,0.5389,1.855631842642421,<$2,0.0063,early,26,3.11,97.07,1.19,80.97771865646823,-0.43,1.1690480608647398
YCBD,2025-12-15T10:09:40.890172-05:00,1.62,3.0864197530864224,<$2,0.021,early,19,0.57,621.84,3.78,36.15789473684212,-0.46,0.6172839506172845
AMCI,2025-12-15T09:42:05.334742-05:00,4.1099,2.676464147546166,$2-5,0.0152,early,19,0.51,838.61,2.68,30.743243243243246,-0.07,0.48662984500840567
MASK,2025-12-15T11:12:21.346502-05:00,0.5338,0.0,<$2,0.002,mid_day,32,4.73,67.03,-0.73,77.55237778516793,-0.31,0.6182090670663112
AMCI,2025-12-15T11:43:20.118104-05:00,8.81,5.221339387060158,$5-10,0.1006,mid_day,119,0.58,315.45,1.71,196.6216216216216,-0.61,1.1350737797956827
AMCI,2025-12-15T09:05:03.439257-05:00,4.8,0.0,$2-5,0.0006,extended,3,1.0,15.94,38.1,16.89189189189189,0.13,0.2083333333333289
GLSI,2025-12-15T09:25:00.488643-05:00,13.4,-0.8955223880596956,$10-20,-0.0449,extended,4,8.16,25.43,1.88,23.789375582479032,0.1,2.3880597014925393
KYTX,2025-12-15T09:45:41.384429-05:00,13.16,1.2158054711246211,$10-20,0.104,early,33,2.42,533.44,2.38,46.36674259681096,-0.16,0.9118541033434591
RADX,2025-12-15T12:03:16.660812-05:00,10.89,1.0101010101010048,$10-20,0.0468,mid_day,114,2.49,174.1,-0.78,155.82159624413146,,1.6528925619834682
RADX,2025-12-15T12:11:22.241417-05:00,11.92,3.1879194630872547,$10-20,0.0868,mid_day,124,0.62,153.34,1.82,171.59624413145542,,0.8389261744966413
AMCI,2025-12-15T11:27:42.604792-05:00,7.5,0.8000000000000066,$5-10,0.0235,mid_day,102,1.85,814.09,3.08,146.79054054054052,-0.29,0.266666666666661
YCBD,2025-12-15T10:00:59.506656-05:00,1.39,0.0,<$2,0.0055,early,13,3.38,49.54,0.68,21.05263157894737,-0.43,0.7194244604316554
AMCI,2025-12-15T10:25:20.744732-05:00,6.7324,,$5-10,,early,42,0.68,1598.73,-8.02,148.3141891891892,-0.67,0.44560632166835373
MASK,2025-12-15T10:20:58.186285-05:00,0.498,-4.016064257028116,<$2,-0.0012,early,20,1.77,185.71,0.11,62.95310941137344,-0.33,0.7028112449799203
RYM,2025-12-15T11:56:16.095585-05:00,26.5788,-0.2257438259063566,$20-40,,mid_day,17,7.14,1.83,2.24,14.94252873563218,-0.51,6.5089469803000775
NTCL,2025-12-15T11:14:35.645831-05:00,0.9837,-1.0165700925078793,<$2,0.0002,mid_day,12,0.65,37.58,5.41,38.47184986595174,-0.05,2.6532479414455636
AMCI,2025-12-15T11:09:41.266575-05:00,6.6,-1.9696969696969682,$5-10,-0.0173,mid_day,88,1.38,352.17,-0.96,126.35135135135135,-0.46,0.45454545454544487
BDRX,2025-12-15T09:49:10.294986-05:00,5.27,-1.518026565464897,$5-10,-0.0631,early,17,1.96,58.79,1.61,10.736842105263152,-0.17,1.707779886148005
GLSI,2025-12-15T09:38:51.183134-05:00,13.3358,-0.7498612756639994,$10-20,-0.0138,early,15,0.78,39.81,1.97,20.78285181733458,-0.06,3.8992786334528082
BDRX,2025-12-15T09:38:05.218425-05:00,5.87,0.6814310051107332,$5-10,0.0121,early,14,1.93,77.93,2.81,18.73684210526315,0.01,1.3628620102214664
AMCI,2025-12-15T10:23:19.810062-05:00,6.4699,,$5-10,,early,39,2.32,604.11,-3.03,119.74662162162164,-0.56,0.4636856829317202
RADX,2025-12-15T11:21:20.610044-05:00,10.88,0.5514705882352987,$10-20,-0.1427,mid_day,102,0.79,153.51,1.39,153.28638497652582,,1.654411764705896
RADX,2025-12-15T12:23:49.888408-05:00,11.37,1.4951627088830248,$10-20,-0.0608,mid_day,129,3.57,339.7,-2.53,171.12676056338032,,2.374670184696566
RADX,2025-12-15T10:57:25.692385-05:00,11.96,3.7625418060200753,$10-20,0.2295,early,88,0.95,371.16,1.43,176.6431924882629,,1.1705685618729142
BDRX,2025-12-15T10:11:48.940073-05:00,5.51,-0.3629764065335837,$5-10,-0.0008,early,19,16.0,76.85,2.7,12.842105263157903,-0.46,2.722323049001805
CLYM,2025-12-15T11:34:26.799975-05:00,3.91,1.7902813299232694,$2-5,0.0208,mid_day,5,3.16,35.54,0.28,29.823086237051,-0.5,0.2557544757033194
MASK,2025-12-15T10:05:15.051330-05:00,0.5699,0.0,<$2,-0.0032,early,12,0.5,433.86,4.04,83.5384103757898,-0.2,0.017546938059306717
AMCI,2025-12-15T11:25:51.632787-05:00,7.13,0.4207573632538604,$5-10,-0.0136,mid_day,101,0.7,281.42,0.48,128.7162162162162,-0.28,0.2805049088358986
KYTX,2025-12-15T09:27:26.906719-05:00,12.15,0.9876543209876625,$10-20,-0.0181,extended,19,4.76,162.72,-0.09,38.69248291571754,0.1,1.2345679012345563
AMCI,2025-12-15T10:53:24.705845-05:00,6.9899,-0.7153178157055154,$5-10,-0.1202,early,78,1.06,276.23,2.04,132.0945945945946,-0.54,0.2861271262822011
KYTX,2025-12-15T09:32:03.051472-05:00,12.2903,0.16272995777157248,$10-20,-0.0465,early,23,0.54,327.57,1.36,38.610478359908896,0.07,1.301839662172609
MASK,2025-12-15T09:55:56.321070-05:00,0.5836,0.0,<$2,-0.0051,early,4,0.54,723.65,7.89,76.58796142334552,-0.08,0.2741603838245452
MASK,2025-12-15T10:11:09.291061-05:00,0.4985,-2.0060180541624892,<$2,-0.0114,early,17,0.74,338.38,4.08,53.608247422680385,-0.31,0.2206619859578716
RADX,2025-12-15T09:59:20.714479-05:00,11.4,,$10-20,,early,45,0.59,706.24,6.79,165.96244131455398,,1.2280701754386014
AMCI,2025-12-15T09:41:34.878220-05:00,4.04,2.2277227722772244,$2-5,0.0098,early,18,0.57,318.25,5.62,30.743243243243246,-0.11,0.24752475247526423
BDRX,2025-12-15T11:05:27.443535-05:00,5.8,0.6896551724137784,$5-10,0.0184,mid_day,24,0.84,90.74,3.77,16.162105263157887,-0.46,0.5172413793103492
RADX,2025-12-15T08:27:50.140350-05:00,15.41,1.2329656067488612,$10-20,-0.0388,extended,8,0.63,397.99,-0.18,257.0422535211268,,0.3244646333549689
RYM,2025-12-15T11:40:47.646066-05:00,27.22,0.6980161645848688,$20-40,,mid_day,13,1.1,2.9,1.91,21.750663129973464,-0.51,3.4166054371785446
ARTV,2025-12-15T10:56:06.920722-05:00,5.1167,2.5407000605859227,$5-10,0.0315,early,23,2.24,231.78,-0.94,57.90909090909092,-0.22,0.3908769323978262
GLSI,2025-12-15T11:10:11.641373-05:00,12.2151,0.0,$10-20,-0.0013,mid_day,29,29.1,8.98,0.45,13.886300093196645,-0.41,2.2103789571923387
RADX,2025-12-15T11:23:28.987789-05:00,10.99,-0.5459508644222065,$10-20,-0.1622,mid_day,103,2.14,198.34,1.12,156.69014084507046,,1.000909918107365
NTCL,2025-12-15T11:22:30.427510-05:00,0.963,1.0384215991692636,<$2,0.0021,mid_day,17,1.66,4.59,-0.28,42.73160560023832,0.14,2.7414330218068517
AMCI,2025-12-15T10:33:29.358959-05:00,6.7199,2.0833643357788145,$5-10,,early,54,0.5,247.13,2.58,123.98310810810811,-0.56,0.4464352148097479
CLYM,2025-12-15T12:36:24.678710-05:00,4.5028,0.6662521097983533,$2-5,-0.0329,mid_day,15,1.73,263.52,4.07,46.64334723530205,-0.62,0.22208403659946424
AMCI,2025-12-15T10:59:14.193180-05:00,6.899,-2.898970865342793,$5-10,-0.0937,early,80,0.76,264.12,1.36,128.66554054054055,-0.52,0.28989708653428703
RADX,2025-12-15T12:35:33.132396-05:00,10.48,-1.8129770992366363,$10-20,-0.0945,mid_day,135,1.2,128.84,1.0,146.05399061032864,,2.003816793893138
GLSI,2025-12-15T09:41:17.097877-05:00,13.3,-0.5263157894736863,$10-20,-0.0069,early,17,1.64,46.58,0.37,21.155638397017704,-0.07,2.030075187969935
AMCI,2025-12-15T10:24:40.193491-05:00,7.64,,$5-10,,early,41,0.5,3104.25,16.29,122.54391891891892,-0.67,0.5235602094240842
MASK,2025-12-15T09:59:56.424460-05:00,0.5766,3.468609087755794,<$2,-0.0003,early,9,0.68,265.25,-2.45,96.60791486531424,-0.14,0.7284079084287169
RADX,2025-12-15T12:06:44.390410-05:00,12.18,2.2167487684729177,$10-20,0.1194,mid_day,119,0.56,707.88,4.67,173.70892018779344,,1.313628899835783
NTCL,2025-12-15T11:46:02.738175-05:00,0.93,0.0,<$2,-0.0058,mid_day,31,2.16,14.67,0.54,42.210306821566874,-0.15,1.0645161290322602
RYM,2025-12-15T11:39:00.282442-05:00,26.4,0.30303030303029654,$20-40,,mid_day,11,4.9,24.0,2.33,14.058355437665782,-0.56,2.803030303030297
AMCI,2025-12-15T11:18:28.758760-05:00,7.1,0.0,$5-10,0.0577,mid_day,96,0.88,131.01,1.1,137.83783783783784,-0.3,0.7042253521126736
RADX,2025-12-15T11:02:30.442677-05:00,11.7269,4.007879320195453,$10-20,0.065,mid_day,94,0.92,161.22,0.55,175.46948356807513,,2.558220842677952
KYTX,2025-12-15T10:59:07.721573-05:00,10.8155,-2.4964171790485836,$10-20,-0.074,early,49,1.75,101.39,2.41,20.38724373576311,-0.53,0.36983958208128076
YCBD,2025-12-15T09:34:18.125174-05:00,1.3977,0.0,<$2,-0.0036,early,6,0.95,90.64,-0.77,21.05263157894737,-0.15,0.7154611146884173
AMCI,2025-12-15T12:29:37.828378-05:00,7.35,0.0,$5-10,0.0189,mid_day,146,6.52,259.51,0.29,145.99662162162164,-0.59,0.5442176870748304
YCBD,2025-12-15T10:07:52.974753-05:00,1.59,1.8867924528301903,<$2,0.0144,early,17,1.79,274.1,5.17,33.342105263157904,-0.39,0.6289308176100634
MASK,2025-12-15T12:23:01.905207-05:00,0.4397,-2.27427791676143,<$2,-0.0029,mid_day,44,1.03,336.05,-0.01,44.69571000997671,-0.36,0.09097111667045973
RADX,2025-12-15T12:15:49.829538-05:00,12.1299,3.05031368766436,$10-20,0.0477,mid_day,127,1.69,155.38,0.06,183.80281690140848,,0.5770863733419096
RADX,2025-12-15T11:08:06.023063-05:00,11.6,3.0172413793103416,$10-20,-0.0616,mid_day,96,4.66,56.46,1.24,167.84037558685446,,1.2931034482758652
RADX,2025-12-15T10:43:15.046611-05:00,9.7999,-3.673506872519102,$5-10,-0.0064,early,76,0.86,89.9,3.09,123.70892018779342,,1.3265441484096858
CLYM,2025-12-15T11:42:40.211362-05:00,3.9743,2.2645497320282892,$2-5,0.0136,mid_day,6,8.22,211.81,-0.83,34.367011973631115,-0.62,0.503233273784063
AMCI,2025-12-15T11:22:01.832201-05:00,6.85,-0.1459854014598509,$5-10,0.0203,mid_day,97,3.55,298.78,0.24,134.1216216216216,-0.33,1.313868613138684
RADX,2025-12-15T11:20:33.463877-05:00,10.77,1.3927576601671343,$10-20,-0.0977,mid_day,101,9.31,347.18,-3.34,155.16431924882627,,0.18570102135563
RYM,2025-12-15T11:42:49.809002-05:00,27.3,1.2454212454212448,$20-40,,mid_day,15,1.5,2.39,0.74,19.12024756852343,-0.59,3.040293040293034
KYTX,2025-12-15T08:43:14.105252-05:00,11.79,1.1026293469041477,$10-20,-0.0568,extended,10,3.32,188.03,2.31,31.890660592255138,0.06,0.4240882103477584
RADX,2025-12-15T09:31:25.829087-05:00,13.6999,-0.43795940116350285,$10-20,-0.0629,early,33,0.5,233.65,-1.53,225.5868544600939,,0.7299323352725177
FEBO,2025-12-15T10:46:28.414547-05:00,0.979,0.0,<$2,0.0231,early,16,0.64,25.62,-3.8,18.6046511627907,0.06,4.290091930541372
BDRX,2025-12-15T10:33:20.355196-05:00,5.5,-0.3636363636363559,$5-10,0.0049,early,20,21.52,36.44,1.59,13.894736842105265,-0.55,2.363636363636362
NTCL,2025-12-15T11:34:59.440595-05:00,1.07,-0.9345794392523268,<$2,-0.0004,mid_day,24,0.6,64.08,11.09,44.191242180518316,-0.02,0.9345794392523372
BDRX,2025-12-15T09:02:57.427069-05:00,5.58,-0.35842293906809275,$5-10,-0.0137,extended,3,14.52,1.49,4.14,12.421052631578943,0.13,4.838709677419363
RADX,2025-12-15T10:34:22.055992-05:00,9.3999,-3.9362120873626227,$5-10,-0.1241,early,71,1.42,526.45,-2.63,122.56807511737091,,0.9574569942233413
KYTX,2025-12-15T08:39:55.055054-05:00,11.54,3.292894280762572,$10-20,0.0741,extended,9,3.42,280.05,-1.66,34.1731207289294,0.05,2.3396880415944508
AMCI,2025-12-15T10:24:10.177135-05:00,6.72,,$5-10,,early,40,0.84,444.81,2.28,122.54391891891892,-0.59,0.7440476190476297
RADX,2025-12-15T10:02:51.382196-05:00,11.12,,$10-20,,early,50,0.79,163.28,-0.22,163.33333333333334,,1.5287769784172658
MASK,2025-12-15T10:09:09.728899-05:00,0.4917,-2.0337604230221697,<$2,-0.0059,early,14,2.54,969.47,-4.48,86.23212504156967,-0.21,0.40675208460443396
IMG,2025-12-15T09:20:56.410150-05:00,2.04,-0.980392156862746,$2-5,0.0373,extended,4,7.06,103.26,-0.32,27.722222222222225,0.01,0.49019607843136215
MASK,2025-12-15T10:34:16.432200-05:00,0.5328,-1.8768768768768782,<$2,0.0048,early,25,1.23,373.66,2.18,73.46192218157628,-0.32,0.4879879879879759
AMCI,2025-12-15T10:18:59.626044-05:00,7.02,,$5-10,,early,35,0.5,2074.23,7.7,117.73310810810811,-0.57,0.8547008547008619
AMCI,2025-12-15T12:04:39.705093-05:00,7.07,-3.3946251768033973,$5-10,-0.1595,mid_day,136,1.02,330.09,-0.55,141.2162162162162,-0.56,0.5657708628005662
RADX,2025-12-15T12:09:26.645478-05:00,11.75,3.659574468085104,$10-20,0.1348,mid_day,121,0.54,322.89,-1.11,177.9342723004695,,0.5957446808510662
AMCI,2025-12-15T11:42:45.101733-05:00,8.73,5.154639175257734,$5-10,0.1165,mid_day,118,1.42,660.55,0.59,196.6216216216216,-0.58,1.9473081328751423
NTCL,2025-12-15T11:06:30.676744-05:00,0.95,0.0,<$2,0.0027,mid_day,9,3.6,15.56,2.09,38.278224605302356,-0.03,2.1789473684210465
FEBO,2025-12-15T10:13:14.758276-05:00,1.28,,<$2,,early,3,0.67,79.6,-0.49,39.53488372093023,-0.01,2.343750000000002
ARTV,2025-12-15T10:31:08.759428-05:00,4.8999,2.040857976693413,$2-5,0.0261,early,14,0.58,319.1,2.92,45.45454545454546,-0.37,0.20408579766933588
RADX,2025-12-15T10:38:12.349316-05:00,9.44,-5.296610169491526,$5-10,-0.1117,early,74,2.4,83.23,1.13,117.48826291079814,,1.4830508474576143
RADX,2025-12-15T10:00:26.859651-05:00,10.55,,$10-20,,early,46,1.1,1057.7,-6.26,151.1361502347418,,1.7061611374407555
RADX,2025-12-15T09:34:31.375896-05:00,13.98,-2.2889842632331794,$10-20,-0.165,early,37,0.5,1051.81,9.88,200.0,,1.3590844062947032
AMCI,2025-12-15T10:31:03.489585-05:00,6.72,3.8690476190476155,$5-10,,early,51,0.68,3339.95,-4.12,119.59797297297297,-0.67,0.2976190476190545
ARTV,2025-12-15T11:06:54.627466-05:00,5.4678,1.2802223929185463,$5-10,0.0063,mid_day,30,0.54,564.84,4.03,58.51212121212123,-0.21,0.5486667398222203
RADX,2025-12-15T09:00:20.346802-05:00,14.08,-1.7755681818181819,$10-20,-0.0236,extended,27,2.77,252.69,2.16,221.830985915493,,1.2784090909090888
AMCI,2025-12-15T10:39:44.322012-05:00,7.69,3.9011703511053293,$5-10,0.077,early,62,0.51,727.14,-4.27,166.2162162162162,-0.59,0.5201560468140447
RADX,2025-12-15T10:54:26.712351-05:00,10.8,1.8518518518518614,$10-20,0.1692,early,84,2.03,122.67,1.03,147.887323943662,,1.6666666666666805
GLSI,2025-12-15T09:45:31.589545-05:00,12.9752,-0.9248412355878848,$10-20,-0.0234,early,19,2.01,102.77,0.39,19.940354147250698,-0.15,3.699364942351566
RYM,2025-12-15T11:20:54.131881-05:00,25.588,-0.15632327653587286,$20-40,-0.1143,mid_day,5,3.98,1.07,2.73,10.190097259062775,-0.31,3.36095044552135
AMCI,2025-12-15T10:43:17.952865-05:00,7.46,3.619302949061656,$5-10,0.0748,early,67,0.74,703.3,-1.21,156.0810810810811,-0.53,0.4021447721179658
NTCL,2025-12-15T11:11:59.317813-05:00,0.8997,0.0,<$2,-0.0015,mid_day,10,5.48,11.95,-2.53,36.72922252010725,-0.02,0.011114816049793152
BDRX,2025-12-15T12:03:22.780806-05:00,5.9965,0.5002918369048653,$5-10,0.0098,mid_day,34,0.92,9.09,1.34,23.578947368421055,-0.59,1.8344034019844815
GLSI,2025-12-15T10:41:05.872370-05:00,12.22,0.2454991816694037,$10-20,0.0058,early,28,3.74,35.2,1.58,11.370922646784718,-0.63,1.3911620294599012
MASK,2025-12-15T10:43:42.776747-05:00,0.5127,1.9504583577140644,<$2,-0.0003,early,27,6.33,100.93,-4.07,73.12936481543063,-0.36,0.5656329237370809
RADX,2025-12-15T10:30:06.289757-05:00,10.0,-2.1000000000000085,$10-20,,early,67,7.63,107.0,2.04,130.04694835680755,,1.7999999999999972
RADX,2025-12-15T09:34:01.366768-05:00,12.92,-2.476780185758502,$10-20,-0.165,early,36,0.89,326.24,1.55,193.42723004694838,,0.9287925696594366
AMCI,2025-12-15T10:42:33.388927-05:00,7.53,4.51527224435592,$5-10,0.0997,early,66,1.01,1192.93,-4.9,163.17905405405403,-0.53,0.9296148738379733
CLYM,2025-12-15T12:30:52.534489-05:00,4.748,2.7379949452400987,$2-5,0.0279,mid_day,13,0.6,673.21,1.54,57.57433068747477,-0.65,0.2106149957876956
AMCI,2025-12-15T11:57:17.712089-05:00,8.25,0.9696969696969706,$5-10,-0.0705,mid_day,130,3.86,309.29,1.77,172.63513513513516,-0.57,0.6060606060606146
RADX,2025-12-15T09:32:08.409514-05:00,13.705,-0.729660707770884,$10-20,-0.0825,early,34,0.71,119.5,0.27,218.54460093896714,,0.802626778547971
IMG,2025-12-15T09:32:29.438291-05:00,1.92,-0.5208333333333223,<$2,-0.0126,early,5,11.55,176.43,-0.74,15.740740740740733,-0.05,0.5208333333333338
AMCI,2025-12-15T11:31:38.046374-05:00,7.3799,1.761541484301966,$5-10,0.0358,mid_day,106,0.95,383.77,1.24,146.6216216216216,-0.34,0.8130191466008971
BDRX,2025-12-15T09:32:11.697093-05:00,5.5654,0.5390448125920912,$5-10,-0.0054,early,10,0.54,15.26,1.58,13.47368421052631,0.1,3.5936320839472327
MASK,2025-12-15T11:47:29.166116-05:00,0.5116,-1.954652071931198,<$2,-0.0011,mid_day,40,4.01,114.84,-1.37,72.26471566345194,-0.46,2.1305707584050078
RADX,2025-12-15T10:32:14.289036-05:00,10.08,-2.9761904761904834,$10-20,-0.1346,early,69,1.23,169.98,0.92,130.53286384976528,,1.5873015873015885
YCBD,2025-12-15T12:28:35.090988-05:00,1.46,0.6849315068493157,<$2,0.0027,mid_day,36,1.65,61.02,1.14,26.315789473684216,-0.66,0.6849315068493157
BDRX,2025-12-15T11:31:02.299896-05:00,6.09,1.149425287356312,$5-10,-0.0053,mid_day,28,10.66,89.99,1.42,26.303157894736835,-0.32,2.2988505747126387
ARTV,2025-12-15T11:06:22.234726-05:00,5.32,1.3157894736842157,$5-10,0.0063,mid_day,29,1.24,234.58,1.22,58.51212121212123,-0.19,0.5639097744360949
GLSI,2025-12-15T09:16:50.914926-05:00,16.9388,-0.11807211844994672,$10-20,-0.0366,extended,3,19.99,2.46,24.69,26.65424044734389,0.12,0.7084327106997013
